# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 12 22:59:24 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN sy_dist:        Distance [pc]
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_refname,st_spectype,st_teff,st_rad,st_mass,st_age,rastr,ra,decstr,dec,glat,glon,sy_dist
Kepler-84 e,Kepler-84,0,1,5,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,27.43458830000,0.1784000000,2.30000000,0.20519261,,,0.000000,,,0,38.7800,45.8200,-12.0200,0,636.00,,,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,6028.00,1.022000,1.005000,,19h53m00.48s,298.2520208,+40d29m45.90s,40.4960842,6.68858,75.35385,1023.90000000
Kepler-84 e,Kepler-84,0,1,5,0,0,Transit,2014,Kepler,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,27.43468617490,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,,,,,19h53m00.48s,298.2520208,+40d29m45.90s,40.4960842,6.68858,75.35385,1023.90000000
Kepler-84 e,Kepler-84,1,1,5,0,0,Transit,2014,Kepler,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,27.43438900000,0.1810000000,2.60000000,0.23200000,,,,,,,,,,,,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,6031.00,1.169000,,,19h53m00.48s,298.2520208,+40d29m45.90s,40.4960842,6.68858,75.35385,1023.90000000
Kepler-84 e,Kepler-84,0,1,5,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,27.43473000000,0.1790000000,2.40000000,0.21411403,,,0.000000,,,0,,,,0,638.00,,,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,6013.00,1.030000,1.020000,4.0000,19h53m00.48s,298.2520208,+40d29m45.90s,40.4960842,6.68858,75.35385,1023.90000000
Kepler-84 e,Kepler-84,0,1,5,0,0,Transit,2014,Kepler,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,27.43458830000,,2.54000000,0.22660362,,,,,,,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,6039.00,1.110000,1.060000,3.9800,19h53m00.48s,298.2520208,+40d29m45.90s,40.4960842,6.68858,75.35385,1023.90000000
Kepler-84 e,Kepler-84,0,1,5,0,0,Transit,2014,Kepler,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,27.43467112000,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,,,,,19h53m00.48s,298.2520208,+40d29m45.90s,40.4960842,6.68858,75.35385,1023.90000000
Kepler-84 e,Kepler-84,0,1,5,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,27.43459730000,0.1774000000,2.56000000,0.22838830,,,0.000000,,,0,48.2900,21.4800,-15.5800,0,672.00,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,6036.00,1.131000,0.987000,,19h53m00.48s,298.2520208,+40d29m45.90s,40.4960842,6.68858,75.35385,1023.90000000
Kepler-84 f,Kepler-84,0,1,5,0,0,Transit,2014,Kepler,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,44.55148169000,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,,,,,19h53m00.48s,298.2520208,+40d29m45.90s,40.4960842,6.68858,75.35385,1023.90000000
Kepler-84 f,Kepler-84,0,1,5,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,44.55184160000,0.2465000000,2.08000000,0.18556549,,,0.000000,,,0,20.3100,24.0000,-6.2900,0,541.00,,,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,6028.00,1.022000,1.005000,,19h53m00.48s,298.2520208,+40d29m45.90s,40.4960842,6.68858,75.35385,1023.90000000
Kepler-84 f,Kepler-84,1,1,5,0,0,Transit,2014,Kepler,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,44.55216900000,0.2500000000,2.20000000,0.19600000,,,,,,,,,,,,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,6031.00,1.169000,,,19h53m00.48s,298.2520208,+40d29m45.90s,40.4960842,6.68858,75.35385,1023.90000000
Kepler-84 f,Kepler-84,0,1,5,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,44.55202660000,0.2451000000,2.29000000,0.20430047,,,0.000000,,,0,25.3000,11.2500,-8.1600,0,572.00,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,6036.00,1.131000,0.987000,,19h53m00.48s,298.2520208,+40d29m45.90s,40.4960842,6.68858,75.35385,1023.90000000
Kepler-84 f,Kepler-84,0,1,5,0,0,Transit,2014,Kepler,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,44.55032197810,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,,,,,19h53m00.48s,298.2520208,+40d29m45.90s,40.4960842,6.68858,75.35385,1023.90000000
Kepler-84 f,Kepler-84,0,1,5,0,0,Transit,2014,Kepler,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,44.55184160000,,2.30000000,0.20519226,,,,,,,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,6039.00,1.110000,1.060000,3.9800,19h53m00.48s,298.2520208,+40d29m45.90s,40.4960842,6.68858,75.35385,1023.90000000
Kepler-84 f,Kepler-84,0,1,5,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,44.55208000000,0.2470000000,2.02000000,0.18021264,,,0.000000,,,0,,,,0,543.00,,,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,6013.00,1.030000,1.020000,4.0000,19h53m00.48s,298.2520208,+40d29m45.90s,40.4960842,6.68858,75.35385,1023.90000000
Kepler-84 f,Kepler-84,0,1,5,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,44.55202660000,,,,,,,,,0,,,,0,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,,,,,19h53m00.48s,298.2520208,+40d29m45.90s,40.4960842,6.68858,75.35385,1023.90000000
Kepler-84 f,Kepler-84,0,1,5,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,44.55184160000,0.2465000000,2.08000000,0.18556549,,,0.000000,,,0,20.3100,24.0000,-6.2900,0,541.00,,,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,6028.00,1.022000,1.005000,,19h53m00.48s,298.2520208,+40d29m45.90s,40.4960842,6.68858,75.35385,1023.90000000
Kepler-84 f,Kepler-84,0,1,5,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,44.55184160000,0.2465000000,2.08000000,0.18556549,,,0.000000,,,0,20.3100,24.0000,-6.2900,0,541.00,,,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,6028.00,1.022000,1.005000,,19h53m00.48s,298.2520208,+40d29m45.90s,40.4960842,6.68858,75.35385,1023.90000000
Kepler-841 b,Kepler-841,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,124.41949000000,0.4710000000,5.20000000,0.46391373,,,0.000000,,,0,,,,0,315.00,,,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,5503.00,0.790000,0.898000,0.5000,18h57m00.33s,284.2513637,+48d48m34.55s,48.8095962,19.20216,78.73264,998.96100000
Kepler-841 b,Kepler-841,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,124.41971750000,0.4790000000,10.30000000,0.91890603,,,0.000000,,,0,7.0700,3.1900,-5.5200,0,416.00,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5066.00,1.659000,0.945000,,18h57m00.33s,284.2513637,+48d48m34.55s,48.8095962,19.20216,78.73264,998.96100000
Kepler-841 b,Kepler-841,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,124.41983980000,0.4494000000,4.67000000,0.41663021,,,0.000000,,,0,2.0200,1.6100,-0.4500,0,304.00,,,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,5446.00,0.720000,0.781000,,18h57m00.33s,284.2513637,+48d48m34.55s,48.8095962,19.20216,78.73264,998.96100000
Kepler-841 b,Kepler-841,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,124.41983980000,0.4494000000,4.67000000,0.41663021,,,0.000000,,,0,2.0200,1.6100,-0.4500,0,304.00,,,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,5446.00,0.720000,0.781000,,18h57m00.33s,284.2513637,+48d48m34.55s,48.8095962,19.20216,78.73264,998.96100000
Kepler-841 b,Kepler-841,1,1,1,0,0,Transit,2016,Kepler,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,124.41983980000,,5.23000000,0.46658935,,,,,,,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5324.00,0.810000,0.850000,4.4700,18h57m00.33s,284.2513637,+48d48m34.55s,48.8095962,19.20216,78.73264,998.96100000
Kepler-841 b,Kepler-841,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,124.41983980000,0.4494000000,4.67000000,0.41663021,,,0.000000,,,0,2.0200,1.6100,-0.4500,0,304.00,,,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,5446.00,0.720000,0.781000,,18h57m00.33s,284.2513637,+48d48m34.55s,48.8095962,19.20216,78.73264,998.96100000
Kepler-841 b,Kepler-841,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,124.41987924000,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5177.00,0.819176,0.880000,,18h57m00.33s,284.2513637,+48d48m34.55s,48.8095962,19.20216,78.73264,998.96100000
Kepler-841 b,Kepler-841,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,124.41971750000,,,,,,,,,0,,,,0,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5177.00,0.819176,0.880000,,18h57m00.33s,284.2513637,+48d48m34.55s,48.8095962,19.20216,78.73264,998.96100000
Kepler-841 b,Kepler-841,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,5.04900000,0.45044161,,,,,,,1.6480,0.1430,-0.1290,0,,,,,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,5023.00,0.813000,,,18h57m00.33s,284.2513637,+48d48m34.55s,48.8095962,19.20216,78.73264,998.96100000
Kepler-842 b,Kepler-842,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,1.21956804700,,,,,,,,,0,,,,0,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4668.00,0.755444,0.740000,,19h29m18.86s,292.3285976,+49d39m12.66s,49.6535171,14.63931,81.63101,532.72600000
Kepler-842 b,Kepler-842,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,1.21956877000,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4668.00,0.755444,0.740000,,19h29m18.86s,292.3285976,+49d39m12.66s,49.6535171,14.63931,81.63101,532.72600000
Kepler-842 b,Kepler-842,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,1.52300000,0.13587296,,,,,,,588.9500,25.5930,-24.3780,0,,,,,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,4836.00,0.706000,,,19h29m18.86s,292.3285976,+49d39m12.66s,49.6535171,14.63931,81.63101,532.72600000
Kepler-842 b,Kepler-842,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.21956804700,0.0204000000,1.51000000,0.13471341,,,0.000000,,,0,578.9600,211.9300,-132.7900,0,1252.00,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,4838.00,0.701000,0.778000,,19h29m18.86s,292.3285976,+49d39m12.66s,49.6535171,14.63931,81.63101,532.72600000
Kepler-842 b,Kepler-842,1,1,1,0,0,Transit,2016,Kepler,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1.21956827000,,1.60000000,0.14274244,,,,,,,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4848.00,0.730000,0.780000,4.3700,19h29m18.86s,292.3285976,+49d39m12.66s,49.6535171,14.63931,81.63101,532.72600000
Kepler-842 b,Kepler-842,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,1.21956827000,0.0204000000,1.58000000,0.14095840,,,0.000000,,,0,604.1100,237.2600,-141.9200,0,1264.00,,,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,4845.00,0.714000,0.765000,,19h29m18.86s,292.3285976,+49d39m12.66s,49.6535171,14.63931,81.63101,532.72600000
Kepler-842 b,Kepler-842,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,1.21957021740,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4668.00,0.755444,0.740000,,19h29m18.86s,292.3285976,+49d39m12.66s,49.6535171,14.63931,81.63101,532.72600000
Kepler-842 b,Kepler-842,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,1.21958470000,0.0200000000,1.47000000,0.13114484,,,0.000000,,,0,,,,0,1194.00,,,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,4797.00,0.637000,0.724000,1.0000,19h29m18.86s,292.3285976,+49d39m12.66s,49.6535171,14.63931,81.63101,532.72600000
Kepler-842 b,Kepler-842,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,1.21956827000,0.0204000000,1.58000000,0.14095840,,,0.000000,,,0,604.1100,237.2600,-141.9200,0,1264.00,,,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,4845.00,0.714000,0.765000,,19h29m18.86s,292.3285976,+49d39m12.66s,49.6535171,14.63931,81.63101,532.72600000
Kepler-842 b,Kepler-842,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,1.21956827000,0.0204000000,1.58000000,0.14095840,,,0.000000,,,0,604.1100,237.2600,-141.9200,0,1264.00,,,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,4845.00,0.714000,0.765000,,19h29m18.86s,292.3285976,+49d39m12.66s,49.6535171,14.63931,81.63101,532.72600000
Kepler-843 b,Kepler-843,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,2.05387982100,0.0315000000,2.29000000,0.20430047,,,0.000000,,,0,854.7200,867.0700,-209.6200,0,1379.00,,,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,5868.00,0.894000,0.987000,,19h45m17.27s,296.3219786,+48d58m17.17s,48.9714373,12.00369,82.18878,1165.66000000
Kepler-843 b,Kepler-843,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,2.05387982100,0.0315000000,2.29000000,0.20430047,,,0.000000,,,0,854.7200,867.0700,-209.6200,0,1379.00,,,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,5868.00,0.894000,0.987000,,19h45m17.27s,296.3219786,+48d58m17.17s,48.9714373,12.00369,82.18878,1165.66000000
Kepler-843 b,Kepler-843,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,2.05389900000,0.0320000000,2.31000000,0.20608475,,,0.000000,,,0,,,,0,1359.00,,,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,5853.00,0.890000,0.993000,0.4000,19h45m17.27s,296.3219786,+48d58m17.17s,48.9714373,12.00369,82.18878,1165.66000000
