kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score
3230805,"K03068.01",,290.260280,0.000000,"19h21m02.47s",38.354988,0.000000,"+38d21m18.0s",15.758,,14.928,,14.641,,14.490,,13.477,0.022,12.907,0.026,12.831,0.026,14.976,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",2,350,3.5479014,10.156333,0.27120,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.1646,0.5508,"Mandel and Agol (2002 ApJ 580 171)",13.20,,,133.60274,0.00463,-0.00463,0,,,,,,0.85,0.09,-0.07,0.0441,,,0.007,0.452,-0.007,2.072,0.158,-0.158,,,,161.3,14.1,-14.1,3.91679553,2.602e-05,-2.602e-05,0.011285,0.00076,-0.000611,14.62,1.2,-1.2,89.97,,,851.0,,,4889.00,146.00,-131.00,4.637,0.032,-0.059,-0.2200,0.3000,-0.3000,0.6860,0.0740,-0.0490,0.7590,0.0540,-0.0880,,,,"q1_q17_dr25_stellar",0.014,19.350629000,0.000029000,38.35483000,0.00035000,-2.40000,1.20000,-0.60000,1.20000,0.00034,0.00017,7e-05,0.00018,0.5100,0.5600,0.0800,0.5200,0.5100,0.5200,0.4100,0.6100,0.1100,0.5500,0.4200,0.5300,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","003/003230/003230805/dv/kplr003230805-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454966.603,0.00463,-0.00463,"003/003230/003230805/dv/kplr003230805-20160209194854_dvr.pdf",0,0,0,0,123.73,47.10,-28.03,3.84967,0.30700,-2.16255,"LS+MCMC",0.9920
4676964,"K03069.01",,297.039220,0.000000,"19h48m09.41s",39.785259,0.000000,"+39d47m06.9s",15.517,,14.849,,14.656,,14.543,,13.689,0.030,13.277,0.031,13.188,0.036,14.914,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,31,4.3510785,12.789971,0.23210,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2555,0.4191,"Mandel and Agol (2002 ApJ 580 171)",14.30,,,140.1394,0.0134,-0.0134,0,,,,,,1.88,0.52,-0.33,0.2421,,,0.011,0.431,-0.011,7.124,0.315,-0.315,,,,299.8,24.3,-24.3,43.1024434,0.0007115,-0.0007115,0.015664,0.000947,-0.000648,46.95,4,-4,89.99,,,539.0,,,5741.00,171.00,-188.00,4.365,0.108,-0.186,0.1800,0.2000,-0.3000,1.0970,0.3090,-0.1900,1.0170,0.1220,-0.1100,,,,"q1_q17_dr25_stellar",0.001,19.802626000,0.000022000,39.78560000,0.00023000,0.46000,0.92000,1.23000,0.82000,0.00017,0.00029,-0.00048,0.00025,-0.7100,0.7100,-0.1900,0.4600,0.7300,0.7300,-0.7600,0.7300,-0.2200,0.4200,0.7900,0.7300,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","004/004676/004676964/dv/kplr004676964-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454973.139,0.0134,-0.0134,"004/004676/004676964/dv/kplr004676964-20160209194854_dvr.pdf",0,0,0,0,19.96,16.91,-8.02,1.05354,0.08891,-0.46388,"LS+MCMC",1.0000
4770617,"K02243.03",,297.477110,0.000000,"19h49m54.51s",39.877239,0.000000,"+39d52m38.1s",15.245,,14.760,,14.618,,14.575,,13.706,0.021,13.417,0.029,13.348,0.037,14.806,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",3,38,4.8942747,9.441151,0.89820,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.3061,0.3279,"Mandel and Agol (2002 ApJ 580 171)",12.70,,,154.58136,0.00513,-0.00513,0,,,,,,4.55,0.93,-0.77,0.2099,,,0.97,0.006,-0.725,1.758,0.108,-0.108,,,,531.1,48.1,-48.1,31.4452709,0.0001698,-0.0001698,0.028295,0.00171,-0.008018,46.6,23.1,-23.1,88.81,,,721.0,,,6172.00,74.00,-86.00,4.198,0.130,-0.130,0.1600,0.1500,-0.1500,1.4710,0.3010,-0.2470,1.2500,0.0950,-0.1160,,,,"q1_q17_dr25_stellar",0.835,19.831825000,0.000018000,39.87766000,0.00027000,0.69000,0.74000,1.52000,0.99000,9e-05,0.00034,0.0001,0.00046,-0.1400,0.6500,-0.2200,0.7900,0.2700,0.7700,0.4300,0.6000,0.4800,0.7500,0.6400,0.7300,"CENT_KIC_POS","2018-08-16 00:00:00",3,"q1_q17_dr25_tce","004/004770/004770617/dv/kplr004770617-003-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454987.581,0.00513,-0.00513,"004/004770/004770617/dv/kplr004770617-20160209194854_dvr.pdf",0,0,0,0,63.78,33.30,-22.03,1.93177,107.54565,-0.41916,"LS+MCMC",0.9720
7609553,"K02924.02",,292.440400,0.000000,"19h29m45.70s",43.209431,0.000000,"+43d12m34.0s",15.368,,14.532,,14.256,,14.111,,13.060,0.022,12.570,0.023,12.514,0.028,14.589,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",2,137,3.283105,7.60517,-1.00000,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.1530,0.5684,"Mandel and Agol (2002 ApJ 580 171)",11.90,,,134.13633,0.00227,-0.00227,0,,,,,,1.88,0.18,-0.21,0.0765,,,0.923,0.053,-0.638,0.606,0.0891,-0.0891,,,,319.2,30,-30,8.85686712,2.764e-05,-2.764e-05,0.021548,0.010578,-0.004272,48.8,24.2,-24.2,88.92,,,714.0,,,5017.00,151.00,-136.00,4.516,0.075,-0.067,-0.0200,0.3000,-0.2500,0.7970,0.0790,-0.0870,0.7600,0.0950,-0.0550,,,,"q1_q17_dr25_stellar",,19.495963000,0.000028000,43.20923000,0.00030000,-2.50000,1.10000,-0.70000,1.10000,0.00081,0.00035,,,-0.3000,0.7100,0.3800,0.7500,0.4800,0.5700,-0.3500,0.8500,0.0900,0.7600,0.3600,0.7500,"NO_COMMENT","2018-08-16 00:00:00",2,"q1_q17_dr25_tce","007/007609/007609553/dv/kplr007609553-002-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454967.136,0.00227,-0.00227,"007/007609/007609553/dv/kplr007609553-20160209194854_dvr.pdf",0,0,0,0,61.54,22.17,-17.78,28.03906,612.00995,-21.96673,"LS+MCMC",0.9170
11395587,"K00350.01",,287.861420,0.000000,"19h11m26.74s",49.264462,0.000000,"+49d15m52.1s",13.818,,13.339,,13.202,,13.187,,12.275,0.026,11.943,0.030,11.923,0.021,13.387,,"cumulative","Done","11111110111011101000000000000000","CANDIDATE","CANDIDATE",1,80,5.8976727,29.201063,0.19320,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2622,0.4035,"Mandel and Agol (2002 ApJ 580 171)",42.50,,,177.23865,0.00134,-0.00134,0,,,,,,2.02,0.3,-0.2,0.1072,,,0.068,0.37,-0.068,2.3748,0.0416,-0.0416,,,,392.3,10.6,-10.6,12.99065074,2.298e-05,-2.298e-05,0.018005,0.000612,-0.000254,42.45,1.3,-1.3,89.91,,,790.0,,,5787.00,104.00,-116.00,4.402,0.090,-0.110,0.0000,0.1500,-0.1500,1.0270,0.1510,-0.1000,0.9710,0.0680,-0.0620,,,,"q1_q17_dr25_stellar",0.705,19.190760800,0.000008600,49.26449600,0.00008500,-0.04000,0.30000,0.13000,0.30000,1e-05,0.00012,-5e-05,0.00013,-0.0500,0.5000,-0.0900,0.5100,0.1100,0.6600,-0.0600,0.5100,-0.0700,0.5300,0.0900,0.7000,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","011/011395/011395587/dv/kplr011395587-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455010.239,0.00134,-0.00134,"011/011395/011395587/dv/kplr011395587-20160209194854_dvr.pdf",0,0,0,0,92.12,38.04,-22.90,8.57432,0.26948,-3.11896,"LS+MCMC",0.9830
8509442,"K02992.01",,296.737240,0.000000,"19h46m56.94s",44.501480,0.000000,"+44d30m05.3s",17.333,,15.990,,15.421,,15.085,,13.906,0.023,13.206,0.024,13.039,0.028,15.995,,"cumulative","Done","01111111111111111000000000000000","CANDIDATE","CANDIDATE",1,14,6.3307137,14.1381235,0.07840,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2238,0.5081,"Mandel and Agol (2002 ApJ 580 171)",17.10,,,152.6726,0.00587,-0.00587,0,,,,,,2.03,0.14,-0.18,0.3099,,,0.579,0.345,-0.358,3.48,0.166,-0.166,,,,1270.7,86.5,-86.5,82.6595174,0.0005443,-0.0005443,0.033535,0.000161,-0.003293,155.4,55.4,-55.4,89.79,,,233.0,,,3952.00,86.00,-94.00,4.716,0.040,-0.036,-0.1000,0.2500,-0.3000,0.5530,0.0400,-0.0490,0.5720,0.0420,-0.0530,,,,"q1_q17_dr25_stellar",0.436,19.782499000,0.000018000,44.50146000,0.00019000,0.62000,0.69000,-0.06000,0.68000,-0.0008,0.0011,0.0004,0.0011,0.0100,0.2900,0.2900,0.3800,0.2900,0.3900,0.1000,0.3200,0.3800,0.4300,0.4000,0.4700,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","008/008509/008509442/dv/kplr008509442-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454985.673,0.00587,-0.00587,"008/008509/008509442/dv/kplr008509442-20160209194854_dvr.pdf",0,0,0,0,0.70,0.17,-0.18,10.38285,7.40766,-9.15806,"LS+MCMC",0.9000
3219643,"K03072.01",,286.761470,0.000000,"19h07m02.75s",38.343510,0.000000,"+38d20m36.6s",16.311,,15.516,,15.268,,15.102,,14.078,0.028,13.570,0.029,13.537,0.044,15.581,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,57,4.71386,12.185272,0.50190,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2043,0.4966,"Mandel and Agol (2002 ApJ 580 171)",13.40,,,154.3759,0.0111,-0.0111,0,,,,,,1.95,0.19,-0.21,0.1499,,,0.577,0.046,-0.464,2.539,0.392,-0.392,,,,551.1,53.1,-53.1,24.3367026,0.0002902,-0.0002902,0.022134,4.3e-05,-0.002688,61.8,21,-21,89.46,,,526.0,,,5141.00,153.00,-153.00,4.505,0.088,-0.072,-0.1200,0.3000,-0.3000,0.8060,0.0800,-0.0880,0.7580,0.0980,-0.0570,,,,"q1_q17_dr25_stellar",0.595,19.117427000,0.000026000,38.34357000,0.00033000,-0.20000,1.10000,0.20000,1.20000,8e-05,0.00068,-0.00033,0.00076,-0.2400,0.7200,-0.6300,0.6400,0.6700,0.4500,-0.0500,0.6900,-0.4800,0.6000,0.4800,0.5500,"DEEP_V_SHAPED","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","003/003219/003219643/dv/kplr003219643-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454987.376,0.0111,-0.0111,"003/003219/003219643/dv/kplr003219643-20160209194854_dvr.pdf",0,0,0,0,18.07,6.49,-5.36,7.53009,5.12260,-4.96859,"LS+MCMC",0.0000
8546542,"K03073.01",,285.748500,0.000000,"19h02m59.64s",44.632462,0.000000,"+44d37m56.9s",15.047,,14.388,,14.192,,14.149,,13.204,0.034,12.794,0.040,12.679,0.033,14.449,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,182,3.5696442,11.581747,0.81650,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2327,0.4526,"Mandel and Agol (2002 ApJ 580 171)",13.50,,,138.18222,0.00304,-0.00304,0,,,,,,1.18,0.26,-0.09,0.0725,,,0.234,0.221,-0.234,1.131,0.103,-0.103,,,,201.1,19.3,-19.3,7.40985182,2.887e-05,-2.887e-05,0.012934,0.001001,-0.00056,49.3,19.8,-19.8,89.73,,,818.0,,,5462.00,163.00,-163.00,4.560,0.028,-0.161,0.0400,0.2500,-0.3000,0.8360,0.1860,-0.0660,0.9260,0.0750,-0.1000,,,,"q1_q17_dr25_stellar",0.004,19.049877000,0.000023000,44.63201000,0.00030000,-0.90000,0.89000,-1.60000,1.10000,0.00035,0.00018,0.00023,0.00021,0.0300,0.4300,-0.2600,0.3700,0.2600,0.3700,0.2400,0.4300,-0.2600,0.3600,0.3500,0.3900,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","008/008546/008546542/dv/kplr008546542-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454971.182,0.00304,-0.00304,"008/008546/008546542/dv/kplr008546542-20160209194854_dvr.pdf",0,0,0,0,105.91,72.13,-26.31,41.33342,16.63425,-20.45959,"LS+MCMC",0.9940
8613535,"K02263.03",,286.971280,0.000000,"19h07m53.11s",44.708302,0.000000,"+44d42m29.9s",14.838,,14.386,,14.292,,14.255,,13.362,0.025,13.080,0.027,13.070,0.029,14.456,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",3,81,4.7154207,8.374003,0.65290,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.3029,0.3239,"Mandel and Agol (2002 ApJ 580 171)",11.90,,,140.3138,0.0144,-0.0144,0,,,,,,1.08,0.34,-0.11,0.1274,,,0.5,0.453,-0.297,7.367,0.552,-0.552,,,,95.4,9,-9,15.5943758,0.0002846,-0.0002846,0.009192,0.000367,-0.000621,14.2,6.3,-6.3,87.98,,,801.0,,,6249.00,174.00,-217.00,4.428,0.054,-0.202,-0.0400,0.2500,-0.3000,1.0760,0.3350,-0.1120,1.1300,0.1590,-0.1590,,,,"q1_q17_dr25_stellar",0.707,19.131425000,0.000039000,44.70842000,0.00048000,0.30000,1.50000,0.40000,1.70000,-2e-05,0.00013,-6e-05,0.00015,1.2900,0.7300,-0.1900,0.8400,1.3000,0.7300,1.2400,0.6700,-0.2000,0.4600,1.2600,0.6600,"CENT_FEW_MEAS","2018-08-16 00:00:00",4,"q1_q17_dr25_tce","008/008613/008613535/dv/kplr008613535-004-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454973.314,0.0144,-0.0144,"008/008613/008613535/dv/kplr008613535-20160209194854_dvr.pdf",0,0,0,0,97.35,89.49,-29.51,0.22255,0.19889,-0.03260,"LS+MCMC",0.5520
10122538,"K02926.05",,283.336060,0.000000,"18h53m20.65s",47.174541,0.000000,"+47d10m28.3s",17.650,,16.299,,15.691,,15.389,,14.222,0.029,13.516,0.031,13.343,0.042,16.279,,"cumulative","Done","00000001000111111000000000000000","CANDIDATE","CANDIDATE",5,5,7.272059,11.37896,0.07640,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.1023,0.6504,"Mandel and Agol (2002 ApJ 580 171)",16.30,,,201.9685,0.0291,-0.0291,0,,,,,,3.47,0.22,-0.16,0.2966,,,0.9,0.042,-0.61,4.859,0.219,-0.219,,,,2496,173,-173,75.731195,0.001885,-0.001885,0.056351,0.001927,-0.013096,65.9,32.5,-32.5,89.22,,,237.0,,,3891.00,70.00,-86.00,4.718,0.018,-0.042,0.2100,0.1500,-0.1500,0.5640,0.0350,-0.0260,0.6050,0.0250,-0.0340,,,,"q1_q17_dr25_stellar",0.446,18.889066000,0.000019000,47.17434000,0.00022000,-0.15000,0.71000,-0.72000,0.78000,0,0.0025,0.0015,0.0032,-0.3000,0.2600,-0.6100,0.2400,0.6800,0.2400,-0.4800,0.2600,-0.7500,0.2400,0.8900,0.2400,"CENT_FEW_DIFFS","2018-08-16 00:00:00",5,"q1_q17_dr25_tce","010/010122/010122538/dv/kplr010122538-005-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455034.968,0.0291,-0.0291,"010/010122/010122538/dv/kplr010122538-20160209194854_dvr.pdf",0,0,0,0,0.74,0.16,-0.12,0.94607,8.40393,-0.40660,"LS+MCMC",0.8890
11566064,"K00353.01",,295.212680,0.000000,"19h40m51.04s",49.562180,0.000000,"+49d33m43.8s",13.587,,13.303,,13.251,,13.277,,12.455,0.022,12.263,0.021,12.228,0.023,13.374,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",3,10,30.714256,82.5447,0.31090,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.3030,0.3166,"Mandel and Agol (2002 ApJ 580 171)",116.30,,,176.52741,0.00136,-0.00136,0,,,,,,11.58,1.98,-2.43,0.5859,,,0.878,0.007,-0.009,7.4517,0.0927,-0.0927,,,,3688.3,36.2,-36.2,152.1060435,0.000258,-0.000258,0.064635,0.00044,-0.000802,93.78,8.8,-8.8,89.46,,,458.0,,,6200.00,124.00,-124.00,4.072,0.188,-0.101,-0.0600,0.1500,-0.1500,1.6400,0.2810,-0.3430,1.1580,0.1400,-0.1050,,,,"q1_q17_dr25_stellar",0.212,19.680844800,0.000001400,49.56214900,0.00001500,-0.01700,0.05000,-0.11100,0.05600,6e-05,0.00045,-0.0002,0.00067,0.0120,0.0770,-0.0360,0.0940,0.0380,0.0920,0.0050,0.0780,-0.0830,0.0920,0.0840,0.0920,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","011/011566/011566064/dv/kplr011566064-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455009.527,0.00136,-0.00136,"011/011566/011566064/dv/kplr011566064-20160209194854_dvr.pdf",0,0,0,0,10.36,5.03,-4.38,0.67428,0.06356,-0.06056,"LS+MCMC",1.0000
12256520,"K02264.02",,290.348510,0.000000,"19h21m23.64s",50.902851,0.000000,"+50d54m10.3s",15.049,,14.422,,14.231,,14.171,,13.223,0.025,12.822,0.031,12.737,0.028,14.477,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",2,178,3.2522657,9.212867,0.87210,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2291,0.4603,"Mandel and Agol (2002 ApJ 580 171)",12.20,,,138.1878,0.00504,-0.00504,0,,,,,,0.91,0.1,-0.03,0.0716,,,0.314,0.148,-0.314,2.799,0.142,-0.142,,,,122.8,11.5,-11.5,7.25101997,4.484e-05,-4.484e-05,0.010066,0.000593,-0.000622,19.01,8,-8,89.05,,,807.0,,,5382.00,80.00,-80.00,4.571,0.015,-0.095,0.1000,0.1500,-0.1500,0.8270,0.0910,-0.0280,0.9280,0.0330,-0.0650,,,,"q1_q17_dr25_stellar",0.077,19.356523000,0.000046000,50.90245000,0.00045000,-1.50000,1.60000,-1.40000,1.60000,0.00019,0.00019,0.0002,0.0002,0.3000,0.9400,0.0600,0.5600,0.3100,0.8700,0.2400,0.9300,0.1200,0.5800,0.2700,0.7100,"NO_COMMENT","2018-08-16 00:00:00",2,"q1_q17_dr25_tce","012/012256/012256520/dv/kplr012256520-002-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454971.188,0.00504,-0.00504,"012/012256/012256520/dv/kplr012256520-20160209194854_dvr.pdf",0,0,0,0,100.18,30.76,-12.11,2.47171,1.04567,-0.66327,"LS+MCMC",0.9830
12785320,"K00298.02",,290.494260,0.000000,"19h21m58.62s",52.055519,0.000000,"+52d03m19.9s",13.553,,12.670,,12.355,,,,11.295,0.023,10.946,0.033,10.885,0.026,12.713,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",2,23,5.986295,17.370646,0.67230,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2075,0.4900,"Mandel and Agol (2002 ApJ 580 171)",22.90,,,170.72723,0.0048,-0.0048,0,,,,,,1.62,0.1,-0.11,0.2694,,,0.954,0.012,-0.664,4.336,0.115,-0.115,,,,241.7,11.6,-11.6,57.3840375,0.0003638,-0.0003638,0.018721,7.6e-05,-0.004175,36.2,17.9,-17.9,88.49,,,397.0,,,5250.00,105.00,-105.00,4.541,0.050,-0.045,-0.1600,0.1500,-0.1500,0.7900,0.0520,-0.0520,0.7900,0.0520,-0.0390,,,,"q1_q17_dr25_stellar",0.176,19.366272000,0.000019000,52.05570000,0.00021000,-0.39000,0.65000,0.64000,0.75000,-2e-05,0.00016,-0.00018,0.00018,0.5800,0.5200,0.0500,0.7800,0.5800,0.4700,0.1500,0.5000,-0.4300,0.8300,0.4600,0.9200,"CENT_CROWDED","2018-08-16 00:00:00",2,"q1_q17_dr25_tce","012/012785/012785320/dv/kplr012785320-002-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455003.727,0.0048,-0.0048,"012/012785/012785320/dv/kplr012785320-20160209194854_dvr.pdf",0,0,0,0,5.85,1.34,-1.14,0.27283,7.83604,-0.06902,"LS+MCMC",0.9150
10000941,"K04146.02",,286.819370,0.000000,"19h07m16.65s",46.911690,0.000000,"+46d54m42.1s",14.343,,13.565,,13.327,,13.215,,12.204,0.022,11.738,0.018,11.657,0.017,13.632,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",2,492,4.6079736,8.720294,0.04560,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.1496,0.5746,"Mandel and Agol (2002 ApJ 580 171)",10.90,,,132.17126,0.00534,-0.00534,0,,,,,,0.57,0.07,-0.06,0.0341,,,0.044,0.427,-0.044,1.92,0.147,-0.147,,,,46.6,4.9,-4.9,2.5738437,1.68e-05,-1.68e-05,0.006083,0.000392,-0.00052,10.31,0.871,-0.871,89.76,,,1129.0,,,5115.00,154.00,-139.00,4.477,0.095,-0.105,0.0800,0.2500,-0.2500,0.8540,0.1030,-0.0930,0.7980,0.0920,-0.0570,,,,"q1_q17_dr25_stellar",0.112,19.121293000,0.000031000,46.91212000,0.00031000,0.10000,1.20000,1.50000,1.10000,7e-06,5.1e-05,-5.6e-05,4.9e-05,0.1100,0.6100,-0.8400,0.9500,0.8400,0.9600,0.2900,0.6000,-0.5500,0.9800,0.6300,0.9700,"CENT_KIC_POS","2018-08-16 00:00:00",2,"q1_q17_dr25_tce","010/010000/010000941/dv/kplr010000941-002-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454965.171,0.00534,-0.00534,"010/010000/010000941/dv/kplr010000941-20160209194854_dvr.pdf",0,0,0,0,384.24,159.06,-110.97,3.12952,0.26450,-1.84501,"LS+MCMC",1.0000
7106173,"K03083.01",,287.978850,0.000000,"19h11m54.92s",42.679359,0.000000,"+42d40m45.7s",13.281,,12.793,,12.675,,12.642,,11.740,0.021,11.449,0.025,11.401,0.011,12.857,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",3,130,3.1502175,9.234554,0.37720,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2514,0.4282,"Mandel and Agol (2002 ApJ 580 171)",11.20,,,133.21404,0.00752,-0.00752,0,,,,,,0.79,0.13,-0.05,0.0958,,,0.449,0.512,-0.255,3.137,0.22,-0.22,,,,51.5,5.1,-5.1,10.18318233,9.811e-05,-9.811e-05,0.006649,0.000303,-0.000487,22.35,6.2,-6.2,88.85,,,867.0,,,5843.00,104.00,-127.00,4.421,0.040,-0.120,0.4000,0.0500,-0.1500,1.0840,0.1770,-0.0710,1.1310,0.0610,-0.0680,,,,"q1_q17_dr25_stellar",0.012,19.198539000,0.000025000,42.67953000,0.00030000,-2.01000,0.99000,0.60000,1.10000,0.000105,5.3e-05,-4e-05,5.8e-05,-0.2300,0.5100,-0.1700,0.4800,0.2900,0.5000,-0.3500,0.5200,-0.2700,0.4900,0.4400,0.5100,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","007/007106/007106173/dv/kplr007106173-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454966.214,0.00752,-0.00752,"007/007106/007106173/dv/kplr007106173-20160209194854_dvr.pdf",0,0,0,0,133.56,60.39,-26.74,2.03762,1.12815,-0.77495,"LS+MCMC",0.9630
